path	public_url	type	bytes	dimensions	duration_seconds	reference_count	references	duplicate_group_size	attribution	orphan_candidate	intended_destination	deletion_risk	sha256
public/assets/showcase/animos/animo-grid-zoom-strip-corrected-poster.jpg	/assets/showcase/animos/animo-grid-zoom-strip-corrected-poster.jpg	image	211654	1920x1080		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	eb686b0dc1bbaf1a9ea09211b13895649786e2437eeb09f67d362fac2d57b726
public/assets/showcase/animos/animo-grid-zoom-strip-corrected-web.mp4	/assets/showcase/animos/animo-grid-zoom-strip-corrected-web.mp4	video	3763081	1920x1080	20.000	0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	1b9f1f69d1686147930f6e3ee4854365c9f6702cfedf084e58c7d0eec4e73a04
public/assets/showcase/animos/animo-grid-zoom-strip-poster.jpg	/assets/showcase/animos/animo-grid-zoom-strip-poster.jpg	image	211654	1920x1080		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	eb686b0dc1bbaf1a9ea09211b13895649786e2437eeb09f67d362fac2d57b726
public/assets/showcase/animos/animo-grid-zoom-strip-web.mp4	/assets/showcase/animos/animo-grid-zoom-strip-web.mp4	video	3763081	1920x1080	20.000	0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	1b9f1f69d1686147930f6e3ee4854365c9f6702cfedf084e58c7d0eec4e73a04
public/assets/showcase/animos/animo-totem-wall-nine-mobile.mp4	/assets/showcase/animos/animo-totem-wall-nine-mobile.mp4	video	22056372	1280x720	60.000	1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	3c53705503a94e2358e0ceeae7863442a66d331a40ff1235081d35ce49b3ca69
public/assets/showcase/animos/animo-totem-wall-nine-poster.jpg	/assets/showcase/animos/animo-totem-wall-nine-poster.jpg	image	193943	1920x1080		1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	920a889730dcd2a8c434d172f54eb32f8e10451f4f837ff080e0cf498aaf5f82
public/assets/showcase/animos/animo-totem-wall-nine-web.mp4	/assets/showcase/animos/animo-totem-wall-nine-web.mp4	video	41997157	1920x1080	60.000	1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	a76c13b85113010efe4f87e0a005617dfc2e8862e9ef0fb1c07e92b8e72bcdea
public/assets/showcase/backgrounds/01-property-higgsfield.png	/assets/showcase/backgrounds/01-property-higgsfield.png	image	898851	1392x752		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	b577eca1eb533a914e735970c2b9609278e7772f3bf9c79c1d9b1601b7f32607
public/assets/showcase/backgrounds/02-dental-higgsfield.png	/assets/showcase/backgrounds/02-dental-higgsfield.png	image	811148	1392x752		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	e1b5203ece8b6f9a1c97d21f7a883fde971a8ddd738faeee0fb52e6627aef073
public/assets/showcase/backgrounds/03-restaurant-higgsfield.png	/assets/showcase/backgrounds/03-restaurant-higgsfield.png	image	720192	1392x752		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	600fd5dc72293a695eaff96af8fe0aec718e7fe71c626b4440fe23add80910e2
public/assets/showcase/backgrounds/04-plumbing-higgsfield.png	/assets/showcase/backgrounds/04-plumbing-higgsfield.png	image	1029395	1392x752		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	f9e12f22e3dea3beec31c14909803ff4eb35919133d05d4c10b99d8933b2f1ec
public/assets/showcase/backgrounds/05-electrical-higgsfield.png	/assets/showcase/backgrounds/05-electrical-higgsfield.png	image	966782	1392x752		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	563bca7cb440cabe1e6fc5a4850a09eacdc9db02dbae4626751394a985a41990
public/assets/showcase/backgrounds/06-industrial-higgsfield.png	/assets/showcase/backgrounds/06-industrial-higgsfield.png	image	982200	1392x752		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	ed42e5411ff6d23f2f4f7ab6e35b73f80f5eac2f534ccbb83712618f032440e2
public/assets/showcase/backgrounds/07-transport-higgsfield.png	/assets/showcase/backgrounds/07-transport-higgsfield.png	image	885303	1392x752		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	0135ef11aa29268158b25b4be19e9ce0fa48d1573d8453f26e5b4f1dc25f2c71
public/assets/showcase/backgrounds/08-hvac-higgsfield.png	/assets/showcase/backgrounds/08-hvac-higgsfield.png	image	762518	1392x752		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	65da7df2a60999a7a1b2d66c349bbc3bae73c4097d9c84ccbb24671b4d45ecfd
public/assets/showcase/concepts/.DS_Store	/assets/showcase/concepts/.DS_Store	file	8196			0		1		true	Work entry and related Industry page	Medium—generated, experimental, or dynamically referenced assets require manual review	09c6bbdfdc8924f88afcbb49f964041442ce4fcf8061beab26d89b170a0f7983
public/assets/showcase/concepts/construction/groundline-hero-v1.png	/assets/showcase/concepts/construction/groundline-hero-v1.png	image	2390226	1536x1024		1	public/concepts/studio/studio.js	1		false	Work entry and related Industry page	High	4795b957a291d80f1ed356f7bb196d6daa35f5d90912690b39ec777b5dbe68f3
public/assets/showcase/concepts/dental/arc-dental-office-v2.png	/assets/showcase/concepts/dental/arc-dental-office-v2.png	image	1896604	1717x916		1	public/concepts/studio/studio.js	1		false	Work entry and related Industry page	High	ee9d8cf51c6aaad538a55e714e1f0284477bc8f8c033d67003e9d381222ba08f
public/assets/showcase/concepts/industrial/forgeworks-hero-v1.png	/assets/showcase/concepts/industrial/forgeworks-hero-v1.png	image	2058862	1693x929		1	public/concepts/studio/studio.js	1		false	Work entry and related Industry page	High	d0f10b5f278a11a13482b0ad8d18bf5f1faec1623bc99cf573e5285260e3d877
public/assets/showcase/concepts/logistics/northbound-freight-v2.png	/assets/showcase/concepts/logistics/northbound-freight-v2.png	image	1846542	1798x875		1	public/concepts/studio/studio.js	1		false	Work entry and related Industry page	High	32ed3d650b297bcd1f91c33e51f8403b8a9781ebb3d4c2d063adcfa8da0302cf
public/assets/showcase/concepts/property/northline-desktop-animos-v1.png	/assets/showcase/concepts/property/northline-desktop-animos-v1.png	image	172686	1920x1080		0		1		true	Work entry and related Industry page	Medium—generated, experimental, or dynamically referenced assets require manual review	fdd26ccf20071618da8542520e1e565a9d07eec8d3d1a3f62cf408ee8405d2d0
public/assets/showcase/concepts/property/northline-hero-v1.png	/assets/showcase/concepts/property/northline-hero-v1.png	image	2300976	1536x1024		1	public/concepts/property/index.html	1		false	Work entry and related Industry page	High	ca11e307af42d627274281b37cac2e3b740a99253f99a3380913f4170ea82612
public/assets/showcase/concepts/property/northline-mobile-full-v1.png	/assets/showcase/concepts/property/northline-mobile-full-v1.png	image	61966	390x1141		0		1		true	Work entry and related Industry page	Medium—generated, experimental, or dynamically referenced assets require manual review	e3323c7e8b35528639e3432410d66ac9686f090488b5cec4231dc8efe496f938
public/assets/showcase/concepts/property/northline-mobile-v1.png	/assets/showcase/concepts/property/northline-mobile-v1.png	image	51426	390x844		0		1		true	Work entry and related Industry page	Medium—generated, experimental, or dynamically referenced assets require manual review	f8ac008c55df5e366753689c920b4b7167035231e5693f5435b922718ca3c5f1
public/assets/showcase/concepts/research-labs/vanta-labs-hero-v1.png	/assets/showcase/concepts/research-labs/vanta-labs-hero-v1.png	image	1596689	1717x916		1	public/concepts/studio/studio.js	1		false	Work entry and related Industry page	High	ed6ddb6df2e05d2bd6ff5afb2a9550ce3e255820dfa04bda0c13619d491d40cc
public/assets/showcase/concepts/restaurant/embers-hero-v1.png	/assets/showcase/concepts/restaurant/embers-hero-v1.png	image	2160353	1774x887		1	public/concepts/studio/studio.js	1		false	Work entry and related Industry page	High	7024cda737e4e1fc7acc78638d2b85f55135601027b8c5dba628126ecac25b97
public/assets/showcase/concepts/retail/atelier-hero-v1.png	/assets/showcase/concepts/retail/atelier-hero-v1.png	image	1869607	1727x911		1	public/concepts/studio/studio.js	1		false	Work entry and related Industry page	High	9da7b324845dda12288ac8ea75094e9b1a09dbf8376aab6aa83fcbf58f48abc7
public/assets/showcase/concepts/trades/copperline-hero-v1.png	/assets/showcase/concepts/trades/copperline-hero-v1.png	image	1978423	1536x1024		1	public/concepts/studio/studio.js	1		false	Work entry and related Industry page	High	3edc022d521f8713f432bf122c4e5e9808b7e290858af87c92093ea84932a19d
public/assets/showcase/lookdev/animo-grid-zoom-strip-contact.jpg	/assets/showcase/lookdev/animo-grid-zoom-strip-contact.jpg	image	39328	2400x270		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	c14d5e775440e6e51ddb7d8e0f57a60d0b70d71b428bc1039482e428c52b6043
public/assets/showcase/lookdev/animo-grid-zoom-strip-corrected-contact.jpg	/assets/showcase/lookdev/animo-grid-zoom-strip-corrected-contact.jpg	image	44377	2400x270		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	f049727f190b46096558943536976b761615c2173926c68f728072eddeb105ff
public/assets/showcase/lookdev/animos-final-v2-contact.png	/assets/showcase/lookdev/animos-final-v2-contact.png	image	1312684	1920x1080		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	505014092c598d91ab1eda84e267ea0619d30eb33e763b8f9758f70a36a7e064
public/assets/showcase/lookdev/backgrounds-contact-sheet.jpg	/assets/showcase/lookdev/backgrounds-contact-sheet.jpg	image	65774	1920x540		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	357a0904a8cb7fb144fdb0b10a9a67daf5b232d933fd8d4efa8668ebea645eaa
public/assets/showcase/lookdev/mobile-previews-v2-contact.png	/assets/showcase/lookdev/mobile-previews-v2-contact.png	image	2540754	1170x2532		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	db9ebcea2c5dd51fdec1b25e1b385f01be41525d99896ffc350abc47d56cca49
public/assets/showcase/lookdev/panels-contact-sheet-final.jpg	/assets/showcase/lookdev/panels-contact-sheet-final.jpg	image	87729	1920x540		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	59feaf904834c6a7d0cdd6c4abf69b0fa057496c9470295182e9de45113ef0de
public/assets/showcase/lookdev/panels-contact-sheet.jpg	/assets/showcase/lookdev/panels-contact-sheet.jpg	image	88825	1920x540		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	536a2ccb847f9113bcb94d610ff04a9eba38a91cead7a89dfe1542a1a184304c
public/assets/showcase/lookdev/panels-diverse-contact-sheet.jpg	/assets/showcase/lookdev/panels-diverse-contact-sheet.jpg	image	83058	1840x536		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	5efe5ccd77e82b0c607fe23ec4d3937ec143382d985ea38bef7a70777a5c8a4a
public/assets/showcase/lookdev/panels-tunnel-ready-contact-sheet.jpg	/assets/showcase/lookdev/panels-tunnel-ready-contact-sheet.jpg	image	71690	1840x536		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	d92dbac3f730858c705f39670057e157bd2edae012dab9c80e8c60005bced651
public/assets/showcase/lookdev/panels-v2-contact-sheet.jpg	/assets/showcase/lookdev/panels-v2-contact-sheet.jpg	image	82159	1920x540		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	efa9c188fe11bac30116894665e85d5bdeeaac050f930e316c5c9de563234281
public/assets/showcase/lookdev/vesper-house-flux-v1.png	/assets/showcase/lookdev/vesper-house-flux-v1.png	image	898851	1392x752		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	b577eca1eb533a914e735970c2b9609278e7772f3bf9c79c1d9b1601b7f32607
public/assets/showcase/mobile-previews-v2/01-property-mobile.png	/assets/showcase/mobile-previews-v2/01-property-mobile.png	image	329607	390x844		1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	1ca4d6f4c82711963c29510fb2053a4d27f638edf10d56d9bb92242a538eb090
public/assets/showcase/mobile-previews-v2/02-dental-mobile.png	/assets/showcase/mobile-previews-v2/02-dental-mobile.png	image	292924	390x844		1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	a9066ce6fa4ec63ebb903b077e321eea4f6615a0c2aa45ff8c3edc78eea743c8
public/assets/showcase/mobile-previews-v2/03-restaurant-mobile.png	/assets/showcase/mobile-previews-v2/03-restaurant-mobile.png	image	295851	390x844		1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	8593b1d746065300e608d48abb95baa6b8eafbb14af2bbac3fc4b87eec001828
public/assets/showcase/mobile-previews-v2/04-trades-mobile.png	/assets/showcase/mobile-previews-v2/04-trades-mobile.png	image	329975	390x844		1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	67c6b98ca8faf903c0910f85bc069a4bece8b418ac08b46fc318da81a6035d77
public/assets/showcase/mobile-previews-v2/05-industrial-mobile.png	/assets/showcase/mobile-previews-v2/05-industrial-mobile.png	image	326053	390x844		1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	10575cdaa5671216ea97ddfaa748f167e56765b5f40695aceacaeeff83223a67
public/assets/showcase/mobile-previews-v2/06-logistics-mobile.png	/assets/showcase/mobile-previews-v2/06-logistics-mobile.png	image	257277	390x844		1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	631f20ec75f0b2612a4517b3c08710bacb73855fdb339fc05f3d28b8f22f4817
public/assets/showcase/mobile-previews-v2/07-retail-mobile.png	/assets/showcase/mobile-previews-v2/07-retail-mobile.png	image	291532	390x844		1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	0bcc40e304d323ac5deabcfa7d1c619429a88bbb2f4c941b132c456106cbd035
public/assets/showcase/mobile-previews-v2/08-research-labs-mobile.png	/assets/showcase/mobile-previews-v2/08-research-labs-mobile.png	image	270178	390x844		1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	e37f247c521e9b25455ad472c760577673057f371da0a82b9abc31cdfe2e7f87
public/assets/showcase/mobile-previews-v2/09-construction-mobile.png	/assets/showcase/mobile-previews-v2/09-construction-mobile.png	image	308362	390x844		1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	21b99bce07b494974150f392cc066f41a5f29a2bcd637036296d1c8b038e8de3
public/assets/showcase/panels-diverse/01-property-editorial.png	/assets/showcase/panels-diverse/01-property-editorial.png	image	507697	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	376e1e8d65d275ee5ffe4e98488eb9014c01015f9e228f71e8106808aa5867ad
public/assets/showcase/panels-diverse/02-dental-clinical.png	/assets/showcase/panels-diverse/02-dental-clinical.png	image	304184	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	5873008880fd20997a1e51f6c579f84066d4491a741adfe6c7bc201141935e42
public/assets/showcase/panels-diverse/03-restaurant-editorial.png	/assets/showcase/panels-diverse/03-restaurant-editorial.png	image	372498	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	f6af25049908eef00977b88b3b25b1f4bdef54cf93f608bccbaadad1d1f06b51
public/assets/showcase/panels-diverse/04-plumbing-conversion.png	/assets/showcase/panels-diverse/04-plumbing-conversion.png	image	521112	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	7f46a526a5f7711b69f12b73fca12c0d11f93122fca3b7def9ce551051dd9990
public/assets/showcase/panels-diverse/05-electrical-technical.png	/assets/showcase/panels-diverse/05-electrical-technical.png	image	311837	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	69ca8e9e0c5bc15bcf84a1d8f92df8147a80ce975b78b690ddaf07c1442d1b9d
public/assets/showcase/panels-diverse/06-industrial-brutalist.png	/assets/showcase/panels-diverse/06-industrial-brutalist.png	image	568109	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	fe549a1a61452a77484c7400319f5a299f0691225b822848615c197302c532c6
public/assets/showcase/panels-diverse/07-transport-saas.png	/assets/showcase/panels-diverse/07-transport-saas.png	image	82700	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	e3fb893a9c7279b9a60c947d1d7212d5d25afabef405b54576ca13b7e8a8ef98
public/assets/showcase/panels-diverse/08-hvac-service.png	/assets/showcase/panels-diverse/08-hvac-service.png	image	437864	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	c73efcc1092ff74e7e6009bf137ff77140d7d2e4a2f8c83413ef5106cb92beed
public/assets/showcase/panels-tunnel-ready/01-property-single-panel.png	/assets/showcase/panels-tunnel-ready/01-property-single-panel.png	image	468673	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	ad9449c7c91ffffc4ee149b4497d3f70b1526865ecd9cba83fb9bb7849d37f9e
public/assets/showcase/panels-tunnel-ready/02-dental-single-panel.png	/assets/showcase/panels-tunnel-ready/02-dental-single-panel.png	image	295217	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	53df9570067f3e5d88a7b9af7372963c3a47c71953c4ece8db834f3129ed884b
public/assets/showcase/panels-tunnel-ready/03-restaurant-single-panel.png	/assets/showcase/panels-tunnel-ready/03-restaurant-single-panel.png	image	406658	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	7dca4260d32a4432a52884df1b19b7ccc7556b696fd988e74eebcedb1d712f6c
public/assets/showcase/panels-tunnel-ready/04-plumbing-single-panel.png	/assets/showcase/panels-tunnel-ready/04-plumbing-single-panel.png	image	526750	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	2ecb9ec5326a55733e2bba06088d88cb3247d9cd20f2fbf04ae9cb8ab157fdb7
public/assets/showcase/panels-tunnel-ready/05-electrical-single-panel.png	/assets/showcase/panels-tunnel-ready/05-electrical-single-panel.png	image	466650	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	183098b0f377580627f430a2dd4eea0a78e0ae024cdc4cd84e595fae4a5e6e71
public/assets/showcase/panels-tunnel-ready/06-industrial-single-panel.png	/assets/showcase/panels-tunnel-ready/06-industrial-single-panel.png	image	572948	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	6d31bb6da811428714f220bf1ac5fdfdc04601786c6b50e7e564ca1efae13a98
public/assets/showcase/panels-tunnel-ready/07-transport-single-panel.png	/assets/showcase/panels-tunnel-ready/07-transport-single-panel.png	image	464128	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	c0952bbccf3f1374f015bc38ff3befad552d08947b09fd382a1d60abb8173a40
public/assets/showcase/panels-tunnel-ready/08-hvac-single-panel.png	/assets/showcase/panels-tunnel-ready/08-hvac-single-panel.png	image	416621	1600x900		0		2		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	3cd737364427e0e6e71e1f174cd0726dc21afe706059e9d6706908f3c53da4d5
public/assets/showcase/panels-v2/01-property-map-v2.png	/assets/showcase/panels-v2/01-property-map-v2.png	image	462375	1600x900		0		1	Review OSM/USGS attribution; current footer credits both sources	true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	5abdddabaf3065ae658caddf32c1e06fab046826b97c0eef86489b69e1af2ace
public/assets/showcase/panels-v2/02-dental-scan-v2.png	/assets/showcase/panels-v2/02-dental-scan-v2.png	image	391192	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	c18e900f6725db677b7185f6c2623bef38169ca499c9a969385b7710bd1c88cd
public/assets/showcase/panels-v2/03-restaurant-reservations-v2.png	/assets/showcase/panels-v2/03-restaurant-reservations-v2.png	image	305564	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	bf96d5a01acd813c6810596ad04b3ebd6b134f5d270666e8e1f9c0b7e81b9ea4
public/assets/showcase/panels-v2/04-plumbing-network-v2.png	/assets/showcase/panels-v2/04-plumbing-network-v2.png	image	505443	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	f031d500cb71e6dd5edbf98d6075a2b6c46fd18d5d5ddd7fc3e3be91265340c4
public/assets/showcase/panels-v2/05-electrical-load-v2.png	/assets/showcase/panels-v2/05-electrical-load-v2.png	image	446500	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	a06beb3ef1ea7fabefab05de10e04b2d56559459c850edf03d4387bd9648a9ed
public/assets/showcase/panels-v2/06-industrial-timeline-v2.png	/assets/showcase/panels-v2/06-industrial-timeline-v2.png	image	565885	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	e6e0e31b52d00e76186ee6c1942855bfa0ff68e118350ce6ddd6a4a50dee3fd3
public/assets/showcase/panels-v2/07-transport-route-v2.png	/assets/showcase/panels-v2/07-transport-route-v2.png	image	459266	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	152577a627973913285a104f222d99012f0e9e3d98ac92455f39b1ff4ae472c1
public/assets/showcase/panels-v2/08-hvac-service-modal-v2.png	/assets/showcase/panels-v2/08-hvac-service-modal-v2.png	image	513457	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	9143c145fd080af92f8d7d6ab4f874983bcd2cbb9a8708b6660bd200ebca1e0b
public/assets/showcase/panels/01-property-management.png	/assets/showcase/panels/01-property-management.png	image	377987	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	3da21620ec82458fd5ab3060e62eccaad6ac3b224a0fe5d3676c1f1eacfed917
public/assets/showcase/panels/02-dental-practice.png	/assets/showcase/panels/02-dental-practice.png	image	453634	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	d0cde6352e7fda7b75107f648d6b43329f48bdbe6e570313e52b3c63885a2563
public/assets/showcase/panels/03-restaurant.png	/assets/showcase/panels/03-restaurant.png	image	320565	1600x900		1	src/components/homepage/ShowcaseTunnelSection.tsx	1		false	Work/Industries migration review or internal archive	High	73091c3b26a2022ca382552a2a9619dec005913b511bd1cccf18f96e03f4b19a
public/assets/showcase/panels/04-plumbing.png	/assets/showcase/panels/04-plumbing.png	image	524397	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	ef72f0c42772ef2f22eb2c6e138d50bb7edd1608ee2847774746eb1b22558190
public/assets/showcase/panels/05-electrical.png	/assets/showcase/panels/05-electrical.png	image	457154	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	dd2b675985c4ca0c798018989643cc749ddc21637768900af87e596eb3101b09
public/assets/showcase/panels/06-industrial.png	/assets/showcase/panels/06-industrial.png	image	608768	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	7e4eb63c3c56888c3845c46ee70e441a07875c85b1613d15608b40d3b39b6d57
public/assets/showcase/panels/07-transport.png	/assets/showcase/panels/07-transport.png	image	445748	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	815b3e564a2a7e61ce5de7d0efcc321a014a1d230d297671ba05237a2471a7c7
public/assets/showcase/panels/08-hvac-field-service.png	/assets/showcase/panels/08-hvac-field-service.png	image	432001	1600x900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	0baa6dc566d7921bc00d30c95f6be40a6120ccbb8e270b405d879bbc7cdaba0f
public/assets/showcase/source-diverse/01-property-editorial.svg	/assets/showcase/source-diverse/01-property-editorial.svg	image	1200692	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	5e3f0ebbf09984dd49b5e4bee7ae68bfecc0b6325463768a194fe2dd0ac20207
public/assets/showcase/source-diverse/02-dental-clinical.svg	/assets/showcase/source-diverse/02-dental-clinical.svg	image	1084298	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	19a094d5fdd994fb3ff4b70264199952107620e2695bd1e73ff33da6381f0011
public/assets/showcase/source-diverse/03-restaurant-editorial.svg	/assets/showcase/source-diverse/03-restaurant-editorial.svg	image	962501	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	2677b5a18e5802250e52daa68ab1072c8ee69f62f28c00afad5b545ca8de5ca2
public/assets/showcase/source-diverse/04-plumbing-conversion.svg	/assets/showcase/source-diverse/04-plumbing-conversion.svg	image	1376513	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	5a61c69ee9b5c335fce6f1ef3dccc66e4da585f8acd89b2579d64f06d1ee2fc9
public/assets/showcase/source-diverse/05-electrical-technical.svg	/assets/showcase/source-diverse/05-electrical-technical.svg	image	1292475	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	aef2f49edd6ba1dc0345fc845361b0f9d10d046ba634decabd4f7c414f2ba698
public/assets/showcase/source-diverse/06-industrial-brutalist.svg	/assets/showcase/source-diverse/06-industrial-brutalist.svg	image	1312460	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	41dc9d2b91c87d1911a1588920d0c42eb764dc2f0a7209b43992865596b2404e
public/assets/showcase/source-diverse/07-transport-saas.svg	/assets/showcase/source-diverse/07-transport-saas.svg	image	3239	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	1e3ee33f869443c5f33ed5b4cc810756738ea312aeb08adecc13956d2023d4dc
public/assets/showcase/source-diverse/08-hvac-service.svg	/assets/showcase/source-diverse/08-hvac-service.svg	image	1019901	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	27320104dd7b43ee99272334d34b69f4549f3571abb84564a7ee7c7fbbb3aa64
public/assets/showcase/source-tunnel/01-property-single-panel.svg	/assets/showcase/source-tunnel/01-property-single-panel.svg	image	1202648	0 0 1600 900		0		1		true	Work/Industries migration review or internal archive	Medium—generated, experimental, or dynamically referenced assets require manual review	d9e614c73ad66a29727a4cd100abb06595c7eae516d04a7482661a782c36ad78
